app_id,app_name,total_reviews,total_positive,steam_consensus
397540,Borderlands 3,30246,25241,0.8345235733650731
696170,SENRAN KAGURA Peach Beach Splash,875,729,0.8331428571428572
240720,Getting Over It with Bennett Foddy,16488,13706,0.8312712275594372
637090,BATTLETECH,17317,14346,0.8284344863429001
485510,Nioh: Complete Edition,7254,6008,0.8282326992004412
524580,Fairy Fencer F Advent Dark Force,609,502,0.8243021346469622
464920,Surviving Mars,8234,6768,0.821957736215691
381210,Dead by Daylight,143988,118010,0.819582187404506
544750,SOULCALIBUR VI,5021,4110,0.8185620394343757
644930,They Are Billions,14523,11855,0.8162913998485162
594650,Hunt: Showdown,38954,31796,0.8162448015608154
447040,Watch_Dogs 2,14340,11676,0.8142259414225942
364360,Total War: WARHAMMER,25269,20567,0.8139221971585737
598330,SimAirport,1811,1471,0.8122584207620099
214950,Total War: ROME II - Emperor Edition,31050,25063,0.807181964573269
379430,Kingdom Come: Deliverance,35653,28744,0.8062154657392084
637650,FINAL FANTASY XV WINDOWS EDITION,12637,10161,0.8040674210651262
289070,Sid Meier's Civilization VI,68025,54568,0.8021756707092981
1017900,Age of Empires: Definitive Edition,2527,2025,0.8013454689354966
306130,The Elder Scrolls Online,49210,39371,0.800060963218858
677160,We Were Here Too,1812,1447,0.7985651214128036
355790,Styx: Shards of Darkness,1558,1243,0.7978177150192555
503940,Railway Empire,2983,2362,0.7918203151190077
551730,Toukiden 2,521,412,0.7907869481765835
646910,The Crew 2,10289,8133,0.7904558266109437
502280,BERSERK and the Band of the Hawk,948,749,0.790084388185654
225540,Just Cause 3,36850,29079,0.7891180461329715
440900,Conan Exiles,32148,25327,0.7878250591016549
382310,Eco,3254,2554,0.784880147510756
405710,Staxel,2125,1662,0.7821176470588236
247240,Volgarr the Viking,1427,1116,0.7820602662929222
421020,DiRT 4,4176,3260,0.7806513409961686
400940,Budget Cuts,1113,865,0.7771787960467206
552520,Far Cry 5,35253,27363,0.776189260488469
640820,Pathfinder: Kingmaker,13210,10232,0.7745647236941711
606280,Darksiders III,3967,3054,0.7698512730022687
671440,Rise of Industry,1881,1445,0.7682083997873471
460930,Tom Clancy's Ghost Recon® Wildlands,19243,14699,0.7638621836511978
377160,Fallout 4,139127,106102,0.7626269523528862
773951,Freeman: Guerrilla Warfare,4436,3380,0.7619477006311993
501080,Fishing: Barents Sea,909,692,0.7612761276127613
346110,ARK: Survival Evolved,184576,138776,0.751863730929265
271590,Grand Theft Auto V,319751,239415,0.7487544995949974
620590,Ancestors Legacy,2137,1595,0.7463734206832008
428690,Youtubers Life,6338,4729,0.7461344272641212
427290,Vampyr,6686,4960,0.7418486389470536
526160,The Wild Eight,1504,1101,0.7320478723404256
572410,Steel Division: Normandy 44,2841,2063,0.7261527631115804
772540,Battle Royale Trainer,228,165,0.7236842105263158
582660,Black Desert Online,24805,17849,0.7195726668010481
530070,Train Sim World® 2020,2895,2075,0.7167530224525043
513710,SCUM,19677,13994,0.7111856482187325
637670,Secret of Mana,1159,815,0.7031924072476272
671510,Desolate,1939,1343,0.6926250644662197
272270,Torment: Tides of Numenera,2601,1794,0.6897347174163783
574050,DRAGON QUEST HEROES™ II,348,240,0.6896551724137931
297130,Titan Souls,2633,1811,0.687808583364983
817130,WWE 2K19,1308,890,0.6804281345565749
275850,No Man's Sky,116212,78056,0.6716690186899804
495560,Farm Manager 2018,653,434,0.664624808575804
593600,PixARK,2803,1842,0.6571530503032466
629910,Clicker Heroes 2,1131,742,0.6560565870910698
543900,METAL GEAR SURVIVE,2460,1610,0.6544715447154471
304390,For Honor,40861,26692,0.6532390298817944
712100,Total War Saga: Thrones of Britannia,5609,3629,0.6469958994473168
875210,三国群英传8 Heroes of the Three Kingdoms 8,65,41,0.6307692307692307
489940,BATTALION 1944,10695,6580,0.6152407667134174
578080,PLAYERUNKNOWN'S BATTLEGROUNDS,317846,195456,0.6149393102319991
788260,Rules Of Survival,2456,1497,0.6095276872964169
583950,Artifact,9452,5591,0.5915150232754972
476600,Call of Duty: WWII,13329,7648,0.573786480606197
517630,Just Cause 4,8675,4823,0.5559654178674351
510510,WWE 2K17,735,406,0.5523809523809524
7510,X-Blades,1204,625,0.5191029900332226
543460,Dead Rising 4,1607,832,0.5177349097697573
841370,NBA 2K19,4742,2335,0.49240826655419656
730310,DYNASTY WARRIORS 9,1236,603,0.4878640776699029
1225330,NBA 2K21,4228,2039,0.48226111636707664
834910,ATLAS,19623,9454,0.48178158283646744
1056960,Wolfenstein: Youngblood,3228,1540,0.4770755885997522
292730,Call of Duty: Infinite Warfare,10810,4860,0.4495837187789084
285190,"Warhammer 40,000: Dawn of War III",9732,4192,0.43074393752568846
723390,Hunt Down The Freeman,1291,508,0.3934934159566228
334040,Down To One,1111,432,0.38883888388838883
1180380,Stay Out,2218,859,0.3872858431018936
247730,Nether,10540,4079,0.38700189753320685
2870,X Rebirth,4102,1512,0.36860068259385664
1015500,WWE 2K20,1783,656,0.3679192372406057
236510,Takedown: Red Sabre,3031,1093,0.3606070603761135
681660,Bless Online,6289,2239,0.3560184449038003
1128000,Cube World,10321,3568,0.3457029357620386
454200,Neon Hardcorps,61,21,0.3442622950819672
686600,Rapture Rejects,958,319,0.33298538622129437
577800,NBA 2K18,3818,1270,0.3326348873755893
258180,Deus Ex: The Fall,2238,702,0.3136729222520107
390340,Umbrella Corps,1055,305,0.2890995260663507
352550,Urban Empire,848,245,0.28891509433962265
619080,SOS,1891,474,0.2506610259122158
282560,RollerCoaster Tycoon World,2862,711,0.24842767295597484
792990,Identity,1222,241,0.1972176759410802
